8764 26716
2594 4316 421
1911 3260 617
705 8466 671
7432 6605 130
4603 5214 731
1024 8214 -103
224 1728 -36
111 3073 -495
4544 3324 -540
2292 6588 562
6877 8065 -126
5552 7779 555
3380 6916 -201
1288 6393 -918
6126 2924 653
4487 5117 -948
3458 1928 -753
8306 3621 -453
730 910 628
7694 6229 180
281 1162 -303
7246 539 2
3829 5076 895
6356 4470 -854
2178 7243 810
7635 5608 475
8386 7273 167
8333 2045 828
458 4341 649
5541 7844 930
428 389 -755
8377 6261 -711
7718 396 132
2704 2915 357
8581 1842 470
6197 2500 162
1404 7061 -959
1359 4957 56
1350 7374 71
2179 4584 -486
7218 4265 207
6785 3204 361
6141 8106 480
6926 1360 -982
7101 5801 57
1490 140 862
3101 7154 -73
4033 587 -191
5889 1311 944
3790 5254 -402
6986 1778 -624
5349 4982 -351
8348 920 53
5280 4597 -265
2679 1916 544
2840 1663 267
2268 5441 -736
2430 2474 193
3241 1721 443
5331 7755 -281
970 7135 290
1116 367 -449
2412 8241 -74
473 7246 -516
759 6362 730
173 383 -663
4641 7040 686
4519 1059 507
7913 1523 549
1732 8590 162
2088 7391 491
4508 441 667
2782 3112 908
6976 4018 -291
6309 5203 404
4651 6072 -36
6787 2269 449
3977 429 -996
761 2014 -589
5662 8250 896
5231 1090 856
3444 4159 -234
1703 6594 664
3317 237 945
430 525 -70
7537 4183 -291
8326 7045 -934
2124 3791 -311
1634 3212 342
8559 6251 -605
8319 2573 399
826 5603 -885
4706 5395 997
460 7610 -524
200 8693 41
6080 7056 823
6397 2433 552
3352 1749 -738
6042 6471 -445
3458 2401 -247
4127 1698 882
7369 2999 -54
2381 7514 -252
984 6781 -405
1054 1505 -68
587 6046 894
7967 2629 -928
1263 7846 -821
6892 6645 351
188 8171 1000
7971 6309 -18
5272 6276 -649
510 4514 -592
8343 4919 -81
4895 2359 378
7551 3361 509
6268 7951 -879
7797 4818 -919
2163 7668 -210
7922 2206 530
5937 8621 700
6713 2716 -962
1074 3481 754
1334 5458 -972
6382 543 -179
6286 4461 227
443 2286 -598
4824 6885 -532
8156 3044 -541
8108 4498 -330
8327 4683 -548
805 2190 562
7145 7796 955
4692 1250 -338
5533 1759 890
6594 3380 803
2281 5089 -455
6915 1351 -797
6912 3661 521
2883 5549 927
3440 4788 750
2332 1898 323
2890 403 -688
6857 3371 814
4421 7777 113
1215 1100 -198
8530 5769 689
5603 263 651
3228 5609 -630
5043 7275 -351
8408 1735 -259
6778 5955 14
4423 1443 -507
6469 290 123
4190 3626 337
6134 3945 -932
8633 4586 -302
2356 3209 13
6495 48 702
3406 5956 -62
6448 4755 628
7285 1436 523
7091 3346 424
876 1617 -760
6130 8030 342
1201 3947 901
7493 6484 739
6645 4345 283
8214 4298 -255
768 4570 682
1735 5255 555
4890 7804 247
7051 7639 849
3937 2025 -946
2799 2175 825
6379 2211 -243
5379 7434 -892
6444 2636 -912
2550 3283 -3
835 32 592
4679 1282 137
5347 7800 571
5787 3904 -862
5316 251 655
5968 4643 526
84 3387 -981
1528 422 -769
68 8250 86
7274 860 -180
6695 6932 -132
4867 1884 -853
3059 1517 645
721 6263 -428
2110 2366 -835
915 6074 -354
544 6694 -633
6966 3265 400
8628 6678 -150
238 4365 622
2022 4014 864
6159 1107 383
6137 3773 -174
777 1798 -266
1037 7665 -620
5080 229 -236
281 2731 721
5046 6766 135
1793 7166 762
5762 1772 -533
6532 6155 106
2101 1974 -622
1352 4573 -433
2844 4683 -996
7485 170 -243
2148 8324 723
95 4532 253
7615 8128 -961
5920 2682 -895
5249 1825 -594
3394 6553 -293
2726 1341 -894
2576 3233 74
1668 7435 190
427 2581 -475
7752 7641 -886
2561 5731 -881
6700 6631 855
6211 6210 -27
443 6277 302
662 7877 -156
7563 5206 -518
8753 5901 -738
5728 4661 884
8573 925 948
237 502 -915
8248 7930 -813
6771 3035 539
8498 1160 -185
5406 2143 -581
2271 5597 585
3202 8474 534
6105 3269 740
88 4116 651
1658 4115 -110
5803 2896 341
4690 1918 101
4818 1637 221
2797 4277 -310
3178 682 -909
598 3300 -535
8691 434 283
1674 3425 -749
5367 638 -255
5392 2571 696
1753 392 -878
8080 4138 -980
1125 2654 -968
2446 2928 228
191 7002 -296
5171 7152 -94
1357 6942 -233
4995 8427 -68
1723 7195 706
3808 5276 281
8471 7677 762
3741 8572 676
6046 4808 386
5698 8518 -818
1063 5736 -422
385 358 16
413 7316 -261
882 3485 570
5330 7307 283
3826 2523 337
2495 4908 -552
390 5294 -348
5237 7603 59
157 1658 930
8010 5109 -369
450 4158 715
7087 2411 -436
6261 584 -745
969 8385 573
5038 5704 -982
8729 633 72
2639 2683 518
6222 5108 718
5526 5008 -298
4336 246 -632
6610 7206 907
5818 6569 694
4287 2159 -481
6956 2210 832
7527 4616 -435
715 6307 798
738 965 884
6327 1359 -990
5600 3154 -911
3820 2990 725
5280 285 -797
855 213 -28
3256 4053 149
802 8675 -693
6774 8537 915
5733 5850 -988
4277 7499 285
8232 6938 928
3887 5300 474
7463 1326 327
7307 8475 -692
7226 3130 969
8381 3633 -895
19 2304 -940
7812 973 627
6773 2742 -265
8618 2440 286
814 4016 199
838 494 -834
1184 4522 -443
4332 2407 161
5340 970 -455
5121 7303 96
4089 3558 91
2842 4703 -711
3534 912 -877
5993 2227 -493
6488 7513 -773
3536 3029 -554
6851 7876 -141
14 4266 459
7532 7996 956
4057 5560 -148
6822 4093 -574
1979 4162 512
3735 234 -448
2317 3176 -433
1325 2458 707
7959 7038 620
1461 6326 453
92 8067 966
977 46 -747
8045 5165 -751
2544 3750 -827
227 8276 -894
8066 2330 241
4893 5203 869
6025 5552 -570
4848 2897 769
3364 2234 -646
5364 7986 105
3255 6343 -26
7951 7336 609
3131 1542 -766
713 8501 582
97 258 -654
5307 5550 376
5146 3917 380
2733 4546 -57
7777 5250 602
694 7218 279
2140 8400 -34
5907 8740 197
2235 2046 267
5434 869 883
4973 409 -397
6349 789 260
7914 7555 934
2466 8534 299
5030 5863 637
4969 3403 -657
2451 479 680
8020 3671 595
7808 6873 334
3020 2871 -89
2490 4161 -389
4945 324 -630
554 2397 480
8205 7197 -134
8533 7088 -511
1851 1393 751
4386 6956 970
3658 5464 517
4754 4645 660
6382 8137 126
8065 3776 -233
6073 5728 320
8058 5639 -349
1557 1071 206
7752 822 -625
7316 8122 -298
4333 8533 919
6725 6347 -360
2482 2694 480
615 6888 777
6027 7883 168
8152 6704 -578
3256 6208 -736
3067 3086 -341
2083 3542 -792
443 4539 628
276 2665 -592
8191 7077 668
1084 7120 771
3051 8447 394
2284 2331 763
2095 2842 924
7396 6533 553
1897 3608 678
2111 3539 -666
6387 8340 847
7283 5400 -758
4354 270 -225
4355 7827 794
4917 1448 32
7544 364 151
3557 3603 908
4270 3148 -784
7831 5958 840
5238 390 -581
2612 449 -646
6189 8413 589
1145 3910 -315
2806 8335 -875
4145 4592 -964
8015 3076 557
6240 3503 -990
7947 5482 -995
3079 4511 939
1170 3742 450
7222 6749 -830
4376 1676 224
7704 3298 -986
1052 5845 -805
8571 2572 -663
6062 6830 -808
5860 389 721
5043 6079 -59
7427 2350 167
8759 5856 -433
5377 3587 195
2476 7993 -595
7071 4859 977
7556 8606 -945
4631 7556 170
1015 7983 614
2484 3449 -912
3175 3520 -442
1671 8161 -755
4661 1266 -925
5449 6746 -623
2209 8654 -882
2332 3057 157
7151 2401 881
8696 8423 763
3809 3450 80
3617 7772 -875
932 5071 672
5457 6549 293
3178 8702 -470
395 4554 -965
7905 1880 514
1549 480 285
6371 2253 -618
293 4556 -865
1657 7092 -40
3097 1573 540
725 5957 -641
2964 3419 -437
2561 8196 -670
5450 1985 969
4634 4031 554
7972 3277 591
3638 5616 374
2412 472 254
1990 4825 -231
7378 700 652
6525 3955 -130
297 2278 187
1890 93 463
839 1941 -871
3486 2707 54
5900 4668 -618
5855 8737 804
167 724 -734
6260 8378 604
5035 822 857
1651 2140 424
630 3810 708
5933 2239 983
4883 7804 3
3964 6606 -838
5467 2979 443
4741 3841 426
5925 4291 -291
911 8448 698
7759 7161 695
7421 6363 -447
3014 7330 267
6312 1673 830
3119 1318 -334
5224 62 594
6734 5108 -971
6756 5979 -391
7059 6268 -515
8138 1390 -977
1064 448 -10
524 2963 -76
5921 7601 427
5829 3626 736
7584 5999 -23
5635 4258 -263
838 5560 67
6946 8243 -190
2118 2436 688
2978 1034 609
75 5635 87
1938 7907 -918
5627 6870 387
7091 6875 -165
1489 2927 -556
6187 523 772
7536 740 -682
849 1387 299
7595 6294 -43
3130 8731 -458
6323 48 -673
967 4311 -140
7849 4023 -447
3482 2049 801
3727 7610 -480
8399 1747 -355
542 7115 654
6160 7071 -382
2208 7308 935
851 1133 727
503 2542 918
3934 6725 -186
277 7105 251
5309 2379 374
4299 4814 789
8424 495 420
3362 6476 -775
7323 1060 574
5481 956 808
6024 1179 645
2647 8078 -293
1824 4158 -302
1633 5491 884
6157 2933 -723
1307 5181 -152
8248 3595 323
4488 383 -468
6067 3043 262
3392 1793 652
4480 7230 271
3279 5531 -894
7285 2695 -70
1524 2907 -894
2589 194 -219
3949 8476 -829
6860 5824 756
75 2310 42
7196 2152 640
3267 5794 109
7644 5568 -899
3221 3080 -740
709 7515 804
2538 3043 498
1775 8523 -182
5451 3071 941
1706 8176 -415
5647 389 -299
4461 2835 234
2851 3958 809
5157 312 -642
2742 4763 526
8056 8259 -722
1837 2428 784
6871 3061 651
3587 1935 -923
7919 7513 -722
6807 4180 903
8403 970 206
2041 1994 669
867 3801 34
6986 4265 -609
957 7480 -980
733 8368 581
4621 1324 993
6069 1171 -167
7162 7284 -737
394 7255 423
4831 8345 414
5338 4695 563
5080 8349 547
6865 5922 -875
5269 5583 -498
7830 6989 -730
7853 8592 -661
3719 6222 623
6501 18 -802
5647 1588 -896
5353 54 -171
411 2078 841
7336 7733 763
5159 3027 -281
1219 7857 441
4186 5674 -421
8610 6229 398
7243 541 -60
5087 7670 -420
6730 4219 559
269 8308 -401
7872 7261 -896
1995 5254 -324
2810 7456 -356
3368 722 -631
4032 5944 -313
8237 1997 -879
4277 5417 67
5128 927 -302
3140 4773 849
8042 6414 -294
3777 3127 -512
3297 7861 800
3769 2319 -759
1500 4150 -992
4971 6753 329
5884 1993 360
2272 6269 587
8141 4444 550
7986 7970 393
6543 1776 561
6585 814 -513
7142 1824 -40
100 3340 593
3569 3537 -580
4909 1214 689
7235 5350 137
7420 139 139
5163 459 426
8609 7757 -305
2186 5688 843
8742 3574 987
8581 1469 -484
5909 2463 -997
6428 427 -27
7675 3604 -186
1471 2499 -476
441 1583 848
4139 2844 -250
2190 2563 956
8616 8254 -66
3755 2057 -315
2358 5646 -504
3513 5977 -320
3597 2826 267
1831 1047 -467
4122 1230 685
1187 4992 -591
7982 6114 -921
1233 842 851
6010 2515 546
6491 2749 588
2236 8364 -29
7372 5561 -137
4687 4216 890
4868 6323 758
4090 1018 -369
5431 8162 -777
7550 2648 -219
606 2956 -916
4409 2514 527
1915 3177 -636
7425 2656 -967
872 2373 841
4165 6086 760
2814 7707 887
481 1937 -976
3221 8218 185
7374 3390 -284
1354 3348 -119
4250 2315 954
6260 5350 236
515 6753 875
903 1130 547
192 3562 -17
7604 5915 -911
4530 2505 948
266 4367 898
330 641 -645
7458 6321 -549
8695 7593 976
7809 1157 -615
4259 5371 -190
1127 3340 658
5703 6043 -734
1669 6825 -697
5349 6718 311
3542 1206 -841
3800 6019 -333
26 2386 -475
616 2874 -5
5379 991 378
676 5715 281
4822 329 -442
8645 6182 -260
1441 5787 -891
6025 7752 551
6689 2912 -378
7400 8468 -193
6498 4615 642
8245 2565 -775
7010 584 22
3845 3565 670
2915 1462 -333
6094 6235 -12
6448 2512 -924
1581 7426 803
6656 1414 -293
4849 6656 -169
1259 1654 -587
872 4222 857
1658 1881 757
4894 8095 728
6968 3725 367
8219 6839 189
4409 1569 -970
92 4953 -687
1965 3806 573
3457 6081 494
3360 297 -898
7666 8228 353
8037 6207 237
6361 6731 520
1818 4472 -481
3454 4508 -156
4051 6841 750
4335 1382 -29
4215 5003 -185
5738 77 -893
63 2995 -158
2643 8736 -641
3063 4531 -205
7729 1013 -585
961 6341 151
4732 8086 -79
2161 5731 843
147 2293 -64
5273 2101 794
6137 957 -426
4829 7968 -756
7292 8359 -38
2208 760 529
1127 3524 412
7304 5874 -270
1843 8272 873
37 2960 -86
8253 3316 434
7765 2275 -260
2271 4733 408
1137 1020 -120
7378 1771 840
8403 3267 792
5139 694 508
7740 7326 -838
8155 2461 721
2471 6712 148
8511 3113 -480
3074 2123 -214
576 3672 316
2390 250 535
4899 3532 -614
4410 1325 94
3202 4182 -306
5969 1315 767
3632 4243 -580
6244 5150 132
6235 4817 12
134 6327 -315
7711 4659 37
1736 1185 158
5524 5722 -991
3843 5241 -268
8135 3611 -113
8652 4451 314
559 475 93
5777 3838 -27
4941 4814 -312
3475 2787 252
2523 2124 -387
5000 7404 -612
4330 7811 46
2243 3097 483
7388 5663 96
6726 2370 -32
339 2924 688
8737 8210 -265
5930 246 669
115 7334 531
4342 1501 -97
7291 5695 757
4884 6471 268
8084 6787 237
4135 6657 780
92 3382 844
4973 7195 306
2933 915 -190
3993 6936 -175
1281 8181 -821
38 8633 936
107 427 293
8364 8071 559
8295 7108 -754
5834 2374 34
4862 4635 460
6545 1638 -622
1182 2855 373
4328 2311 341
2156 996 -655
6659 1942 383
7567 3398 535
5307 2692 -529
7754 161 620
252 1109 201
1240 3634 -854
4905 2036 262
806 1653 36
2614 1128 327
5491 1835 125
3179 7836 -931
1538 5908 873
7428 1118 -955
3227 6894 -850
771 3670 70
8282 202 746
7113 1015 680
4223 1904 -432
1468 1951 -386
5555 5099 -252
4360 2129 -481
1746 6168 -746
8438 6074 343
6106 6342 217
2337 5011 -580
6686 8262 995
619 2771 -635
4335 1784 -563
816 4717 -478
1454 7557 -151
3316 4918 -229
1813 3042 -516
8115 6262 -871
7503 3254 303
3554 6195 863
63 7935 303
209 1286 -863
8520 5705 -749
2807 2515 173
5831 7038 677
7145 5752 -464
2930 8045 -189
2617 8124 -799
4801 4708 65
6387 949 -305
7136 6183 -920
6952 2746 770
988 1380 837
7331 8612 602
8546 2626 -85
3572 3683 -962
7982 339 -637
2658 3655 -335
634 288 -779
7431 5120 838
1073 6095 783
7034 7853 -582
2245 8632 -569
1712 6018 164
7791 381 789
7201 1649 -471
6639 7830 541
8712 2636 -952
6211 4367 158
5264 463 -355
861 6790 -508
6532 3949 656
1047 1342 59
3197 7699 551
2122 8214 -656
2151 2103 93
3506 3162 218
4936 551 58
7172 484 -144
3534 4898 786
5969 2388 -228
286 8004 -352
2693 7185 -471
6578 2815 387
7605 3612 -361
6357 2500 66
7758 6154 -102
8283 757 -751
4182 22 -662
3365 8096 -837
4091 6332 48
5412 1262 663
3849 3251 222
990 2418 -232
1912 7192 767
2896 889 -915
8067 1516 412
759 6337 380
5827 2159 -713
5822 225 776
3194 939 -141
6165 3576 296
7603 6608 409
7207 2628 -305
1868 1136 389
3966 8509 530
499 6761 134
3870 7639 336
6242 7222 316
7082 1597 294
3129 3930 528
5738 5085 377
1464 1969 250
4816 6736 -103
4050 3056 56
8041 3642 946
2214 3015 -147
6438 7438 -980
7284 126 -566
6575 8311 635
7248 2425 -360
5667 1985 -919
7162 7851 344
770 6770 993
5086 354 -496
7008 1635 433
4878 3160 971
1934 1142 551
2909 7987 -795
959 8394 -538
8517 5821 -48
8600 8623 -832
2200 289 88
5672 3021 115
3489 4035 474
2771 6634 877
5269 5053 -687
7490 2027 306
4315 2718 702
5323 7806 -190
502 6302 -632
2790 924 -949
8455 3470 -205
8751 4313 971
7337 2942 -689
4564 1698 692
710 6926 -443
1770 6463 541
1263 18 792
446 4913 -684
3021 4300 134
8184 1033 -182
448 2820 -185
6724 1500 374
5504 6574 -112
6075 3757 151
8412 3569 -785
7211 5044 -218
3232 8340 794
7408 6088 -494
8710 3827 892
8515 6249 -466
4346 2092 -516
3161 2033 953
7624 976 625
2387 466 125
3793 5908 983
6064 7183 1
6403 7116 -753
4660 7513 252
520 1045 -856
888 1862 -693
6267 8192 979
5661 2742 992
3074 2534 734
3686 7196 661
1807 6285 -168
6675 2065 -867
1286 8149 -633
7639 6632 919
7065 2569 -856
6955 2977 686
4561 4118 832
8011 5439 141
6203 2971 -463
8001 7175 321
2578 4386 111
2603 2532 -489
979 7456 -806
5428 6935 426
5273 7985 778
2788 5456 195
6708 417 705
1838 1079 -504
2395 2661 178
3735 7117 929
4801 3957 -223
7890 1492 131
4076 7348 535
2391 2454 -195
4851 3445 -860
7862 4264 -18
6620 3104 302
3772 2650 -772
982 3480 852
6933 6444 773
2362 4622 -873
8435 7436 -565
285 6992 965
1391 6487 593
1184 1077 591
7645 7765 947
7136 930 253
3237 2474 236
2190 7766 -449
5643 2715 458
1976 2450 618
3023 7894 -489
7285 1505 484
8403 7107 946
3533 945 -917
6289 6652 -714
4486 5642 253
5348 5940 406
1638 2040 452
3647 5257 327
6271 5880 502
1210 1548 965
3648 5507 -784
5999 4616 161
6400 8225 -806
4124 8536 217
66 3170 900
515 3121 212
7465 745 -473
6002 851 310
4893 1545 477
6416 1378 -970
2403 806 139
4720 8585 -631
6070 6719 -675
7864 7471 689
5525 5678 589
190 8427 407
2805 6682 -720
8281 6386 -305
865 2871 -500
2964 7856 430
5482 2396 957
3431 4990 -767
6991 1698 -617
8115 1458 493
1349 2265 -792
7093 4422 234
8001 563 -534
7522 6917 28
2140 7811 -477
2067 2734 554
1880 2757 -426
1401 5596 436
1086 1762 -938
5324 3684 -716
7639 4583 787
4009 545 -711
7837 3172 -217
1075 4035 513
3648 3236 -164
7386 7311 180
7409 2637 870
985 2253 -756
8577 1308 -74
1906 7946 893
2726 8681 -127
468 2517 -975
16 5623 -298
230 1710 487
3498 1620 611
612 6123 -284
1111 3739 61
3448 4408 634
3175 1846 312
8506 6637 -285
1037 1414 865
6484 7097 566
5171 6721 -450
7676 4321 -33
1684 8560 820
736 7877 -941
4351 4375 -358
2273 981 -233
5793 7922 405
8348 3953 690
837 176 -244
2298 5782 -668
1820 3976 641
7839 6105 853
6755 8213 -110
7160 6432 -115
2806 8472 -30
6564 3188 47
2532 5253 961
4794 5959 -690
284 7842 -38
7391 3032 -126
1639 7641 197
7891 4512 -350
2202 850 884
3119 5626 86
2725 4534 458
3367 6040 -36
4254 3479 409
7720 6365 647
5083 7574 192
3983 8035 402
3812 3790 157
960 5115 -557
771 8007 856
1850 1701 -366
1255 1516 5
1721 1311 594
8692 4265 -720
3189 975 -985
6657 2914 -168
2479 5480 299
5052 4884 742
5022 1650 279
8550 6981 880
1996 4902 536
6787 4805 875
1248 2811 797
6919 805 -708
384 5094 -759
6674 5400 -844
6201 4365 570
1415 3697 563
5351 4446 447
3268 6511 -611
5452 3829 524
1617 7788 457
7209 2689 436
8483 5709 -665
5158 4737 259
3069 4325 151
3489 2013 864
4860 4752 -114
4447 958 696
7112 1822 -892
7867 1595 315
8436 5289 -403
4401 694 180
7535 4208 -810
2721 3182 519
4721 8568 435
7182 7735 -484
4958 4496 -713
3301 6169 -311
4442 5299 -979
6831 6249 -212
7423 4147 9
2450 479 -842
4542 4143 199
431 5367 -349
2810 6164 -477
7968 5781 -452
5573 2171 124
140 6556 339
6272 8059 312
5110 1433 -982
1951 1572 -493
3996 8407 132
7137 891 -95
169 5787 591
5380 1044 -192
7072 7398 -426
6462 3223 883
8230 6395 -342
8150 8302 37
226 4537 180
5448 2198 981
6968 4196 -505
4369 3066 396
1236 4078 138
3307 2038 -445
8140 8504 -492
7371 2266 -722
8211 5553 -850
8123 5097 944
2266 2693 585
2348 1388 -769
8079 1879 -587
1294 5329 709
5975 4574 180
4840 6781 -971
8257 4146 -633
5294 1556 -619
5991 7157 926
5353 8641 961
2952 276 420
2873 5937 -576
5236 2656 -981
7737 5661 -76
6573 6227 459
8633 952 -499
1976 2506 -536
7096 4820 -299
3944 5176 -717
4585 760 -120
2767 6400 -867
4886 4666 511
2050 1983 -378
7880 5452 -386
6230 6214 74
2188 1862 772
598 4622 407
1656 1851 145
8644 6380 -18
7553 3379 -26
476 1222 -659
2269 2632 -12
1464 4904 184
4796 3523 -800
863 6004 156
5498 870 958
2546 5933 623
7414 6797 11
4311 5736 3
5706 2062 525
4648 3397 -341
5269 7538 560
6172 3619 -101
1400 6541 812
6953 2417 -522
2121 788 163
8008 8708 338
922 6165 -972
8121 1738 -843
8261 2506 -873
1596 97 229
4368 4043 -976
6369 7383 -238
2484 84 -246
2539 390 753
53 1272 452
6649 2566 672
5774 1566 583
5342 1380 294
2350 3574 473
7527 5595 743
1530 684 571
4162 3313 447
139 7996 171
2412 2394 -410
7524 2383 -588
5779 1296 -145
3371 3998 912
4412 6693 -288
5127 7599 788
3179 2204 312
4775 6902 928
3000 7646 26
5293 2344 360
5821 23 -489
8441 6126 -832
6440 5141 408
4909 5886 490
5938 566 351
5310 680 -865
1910 954 -742
2801 1898 -109
2918 1101 178
657 2378 -55
1680 6895 92
3845 2164 816
7735 5492 -591
699 8050 -293
7800 1519 -563
2740 4490 -667
2370 419 919
6685 7538 371
1586 584 911
3334 5245 2
7644 1855 412
5615 6298 40
4762 5963 -255
6752 8039 445
4746 1710 -292
191 716 -890
999 4906 862
7587 5872 -430
6293 6948 -637
8357 6249 864
3509 7643 -593
5302 4379 -983
2990 879 -302
5702 6270 811
2385 2435 -180
8076 5040 -693
207 2408 98
3768 4759 -443
8104 396 -111
7108 3006 -792
6665 3650 -763
3536 498 -662
7047 2049 -956
4866 2329 534
7994 6992 -556
4077 5563 726
348 4566 -331
4337 8620 -212
249 1103 925
3852 5766 -974
7276 3456 177
5467 5940 516
1605 5555 -404
5821 4482 -419
908 8177 -156
5499 7758 -272
8245 5123 387
4167 7734 -437
1570 406 81
1278 6584 -291
277 982 873
1210 6148 895
7177 4039 -301
8748 1769 -46
4221 5764 -358
5869 3003 -421
75 3362 -24
4185 3812 6
7186 274 434
7705 4194 617
5110 5106 732
1237 6755 864
20 6284 -778
1300 7084 -212
7149 1197 -556
2882 7884 -949
4657 3760 951
3285 6760 293
4194 4989 -695
3425 5287 -213
5408 6774 -232
6720 1092 310
784 5830 -51
5558 8388 -100
1847 6295 637
4455 2833 622
5438 511 -336
4439 5035 -1000
158 1524 752
8398 4313 -775
5624 6286 -937
3589 2171 -656
1894 3270 -460
1791 58 -436
515 7219 881
7717 1566 36
6833 3029 768
2656 6064 691
1610 7874 -892
3553 8128 857
2620 8036 -634
6473 8663 382
2235 4016 336
7873 6532 -171
4483 8625 329
8251 1875 -780
883 219 -547
3320 8033 210
7376 6996 -242
4523 263 269
6184 7530 113
7429 6648 924
1046 6640 438
6436 1875 480
7484 790 -732
3803 4917 110
1793 6644 -376
3943 6366 975
1174 6091 692
686 6885 347
3903 6806 -677
4400 6873 136
4974 2362 -863
8383 1421 748
6075 8209 -448
3238 5393 -170
6300 2566 -125
3066 2054 167
6741 4633 18
3701 2694 -707
6816 7304 -163
2175 4192 461
8425 4251 631
5508 8655 -330
3808 5744 237
4836 8328 -749
2281 1704 944
1753 1229 962
1246 1149 -582
452 3698 -434
1534 7927 -258
1365 8568 -593
1740 8124 567
5797 5064 -379
6332 6261 364
8279 3625 -156
3201 8005 -306
654 6041 -312
362 6953 201
4479 1044 -808
1809 5712 927
6990 4596 665
4617 2984 -553
7383 1950 165
3404 1204 518
698 7401 65
7467 1731 338
4201 327 478
114 5215 6
7262 3398 120
1403 7933 -574
2651 8453 116
5291 225 64
5268 7298 -483
442 8492 -263
7487 5150 734
8070 4664 995
3666 280 -324
23 1213 936
4737 6803 -503
7368 2757 -831
8467 4012 -803
3486 5967 668
709 2122 356
8393 8003 -279
7849 2911 -780
5926 5024 130
2064 2068 -727
7687 7468 -304
6647 3593 237
512 5966 -96
682 7046 -292
414 1354 835
3939 8534 525
5817 4565 794
5703 8241 913
1320 1314 -344
8626 2167 -8
5267 5620 -502
2084 4752 789
6287 7494 -594
1626 1820 474
6687 7316 -659
751 5280 -115
3175 2437 907
6975 2637 -531
1904 1863 -431
3165 6704 547
7840 2980 -641
2042 6934 -124
3216 1172 -24
709 6237 128
1491 58 -709
4693 1175 -475
2652 7114 -569
7016 4288 566
91 7489 -359
1218 1635 -429
7306 503 257
6842 5575 445
8067 8085 926
4383 7867 143
5970 673 726
2054 4357 321
2478 2253 -264
2763 2438 -333
7660 330 -626
6688 7144 939
7205 3175 296
