19
820 813
351 581 -900
304 148 -511
504 90 24
435 124 260
213 477 -74
312 726 -525
626 124 949
628 619 -940
628 631 -638
28 108 408
239 100 377
52 335 263
739 506 689
661 706 -258
339 110 -551
630 277 263
812 759 896
512 680 485
190 672 766
390 597 -952
464 524 -377
56 29 -15
183 353 310
72 636 -340
564 34 -709
172 513 285
606 175 834
580 205 -432
98 570 -489
260 498 -546
158 191 -61
96 183 898
281 820 735
97 249 -837
6 751 -165
15 201 -65
779 514 -827
387 539 299
379 470 -986
800 467 886
186 594 514
673 294 125
633 230 667
453 168 -856
505 287 -877
695 71 -107
757 461 346
490 40 567
668 243 -801
140 139 302
248 470 26
812 189 203
314 824 719
711 347 386
642 526 251
232 808 -564
519 277 -623
114 734 850
298 735 300
423 418 837
590 651 154
14 762 862
331 295 957
584 362 -840
575 289 -608
562 243 536
802 707 -327
411 734 282
462 815 879
28 42 -716
508 385 964
760 294 -141
563 329 604
178 168 693
63 45 800
171 281 849
35 673 -557
786 228 897
793 379 -86
797 371 -987
317 75 -423
681 421 -733
258 623 800
234 470 497
93 788 319
475 684 439
779 297 87
247 166 -244
557 607 194
325 88 538
297 742 447
592 258 -906
651 318 330
414 93 -563
437 343 7
467 562 473
817 444 16
734 348 -667
98 643 617
40 805 134
349 326 202
385 185 607
588 627 -67
730 788 -880
566 685 -407
202 200 224
712 553 -340
29 528 -697
592 101 134
494 800 998
744 98 -785
102 748 441
340 698 145
801 501 -89
690 799 -898
582 699 808
51 605 150
572 592 64
385 726 -882
393 246 353
4 474 766
292 191 -535
504 582 36
543 220 -299
109 268 -679
343 566 536
108 540 65
115 472 -627
638 788 -460
667 294 -44
789 329 -430
400 610 -881
618 173 -66
134 236 807
291 534 774
65 644 -175
175 492 198
300 268 -918
68 558 426
529 97 607
626 100 -691
119 61 982
449 526 634
510 508 129
765 160 365
410 430 -170
185 134 -545
515 302 -440
658 496 873
572 17 935
510 275 178
513 44 -154
712 379 -220
501 240 211
534 669 183
773 570 369
22 79 -785
244 627 -460
634 654 221
49 154 929
539 230 -55
69 316 -496
539 654 951
271 185 -563
550 716 -587
778 571 -229
112 24 369
205 481 -840
17 14 -884
142 784 -318
639 140 -1
486 631 440
322 697 -419
653 163 537
63 180 199
619 291 -724
30 375 -377
134 782 553
759 793 -414
690 622 -514
792 74 -609
352 685 -654
367 96 -755
438 427 672
55 514 505
578 115 82
445 6 564
792 17 -551
654 367 166
795 114 187
368 424 -745
345 369 510
430 111 76
253 732 -858
769 625 -992
317 179 -181
135 729 452
550 716 -768
313 431 -998
551 20 -366
826 268 911
155 520 -359
129 729 979
779 443 -258
39 758 -867
86 19 -60
584 616 22
605 212 -43
179 653 -362
351 57 416
152 83 496
571 87 -486
655 823 917
755 278 23
208 295 960
600 607 399
360 195 -486
785 97 -154
702 489 44
550 668 707
449 312 -874
420 689 -353
84 168 -519
152 735 361
149 254 -906
522 670 491
99 242 849
404 170 876
427 311 309
243 316 986
793 566 -961
766 160 485
277 477 730
343 630 288
75 451 599
707 478 593
8 275 -657
512 23 474
480 665 -268
250 664 52
63 780 -849
647 512 658
501 726 573
636 262 -497
407 634 -899
217 524 -916
507 53 986
648 649 -428
218 336 815
151 524 -450
361 325 -579
26 209 873
217 88 -706
507 253 104
406 684 -969
672 492 -669
739 760 767
584 322 -204
401 1 485
567 381 -292
206 421 -916
187 612 650
79 131 806
55 503 155
44 1 -27
628 345 -5
394 441 -499
257 558 202
827 200 877
183 713 600
460 815 928
642 604 -424
337 3 29
291 6 -839
710 550 -391
139 322 -981
540 685 -351
773 239 479
825 659 -222
543 494 -418
442 513 637
61 69 -896
627 409 823
756 362 993
709 632 946
265 233 843
527 364 802
404 724 -663
73 663 -916
569 123 362
387 528 186
346 696 -490
748 696 473
706 716 401
156 702 87
183 62 44
389 695 426
826 46 -220
408 531 296
89 302 -397
785 665 300
749 123 468
546 631 -392
316 57 -111
149 297 574
503 724 569
311 351 -830
483 813 654
710 369 267
777 728 -336
433 183 911
637 312 516
353 565 -3
88 567 890
168 150 249
497 325 -434
414 426 515
76 375 951
96 778 -72
40 190 -3
764 36 -391
27 284 -360
556 661 882
685 740 267
287 702 -958
320 516 756
774 225 -84
767 758 -314
447 753 -314
209 554 -254
46 33 -866
461 271 -155
293 565 953
809 756 352
792 82 -889
249 544 118
546 731 863
167 324 154
187 422 -553
732 801 -723
8 103 -692
438 693 804
2 334 -105
481 725 162
632 257 -613
483 795 283
423 30 198
423 611 -978
311 686 739
402 27 -981
102 512 185
321 132 -173
468 475 -615
482 776 -331
412 531 -515
573 778 232
816 638 724
465 831 107
418 614 546
734 132 494
383 698 999
544 246 51
641 823 289
578 432 484
715 757 164
620 637 919
93 754 -447
777 114 -341
21 331 -23
178 341 552
338 257 -32
511 400 -891
539 163 -429
52 245 696
373 440 477
828 19 -294
692 569 359
15 742 555
364 602 -644
84 49 -93
497 705 -969
339 793 -956
817 47 -647
381 723 291
672 633 -301
290 500 -865
277 653 52
386 641 780
646 779 142
448 119 385
769 454 -494
294 489 -930
582 365 885
406 590 -910
565 661 302
355 24 851
625 286 -371
784 165 -334
337 64 489
818 201 412
601 140 -710
609 56 944
415 675 294
225 777 -204
499 572 863
673 288 -805
297 95 611
467 442 254
385 12 477
564 628 -534
727 805 -972
422 666 62
158 467 -986
630 749 -773
699 392 -204
6 515 211
675 454 81
498 702 -821
400 582 945
185 824 6
812 586 746
162 91 -798
782 639 753
112 403 -274
515 619 -199
79 264 -869
269 507 -659
65 650 -260
128 512 -485
16 299 641
4 710 336
661 825 -859
195 730 709
669 608 104
459 778 -830
560 802 -928
299 230 622
626 478 -539
694 305 -917
411 820 963
438 265 -76
573 698 591
859 830
430 833 -725
48 488 303
571 355 542
669 98 514
296 134 -151
824 159 728
145 658 -747
12 306 -849
569 74 273
686 531 -681
363 31 788
8 434 976
31 39 -619
271 480 -42
717 104 677
44 695 -731
849 31 -610
111 675 401
256 601 -654
114 594 795
598 386 -156
746 520 -596
242 345 -309
706 532 368
637 817 -566
413 584 730
75 815 -26
73 9 -577
156 106 -616
123 652 559
475 375 -33
692 636 -887
838 515 916
529 547 -922
191 591 -839
65 173 -448
505 389 -476
411 196 899
90 355 -748
405 496 -132
331 224 -410
487 833 330
573 377 -54
795 535 -48
813 343 -651
627 576 -497
45 227 -258
530 797 776
56 528 -946
628 771 254
446 468 483
842 457 106
364 834 775
8 177 286
81 272 766
684 228 742
164 402 -787
122 85 429
462 17 -993
223 740 -555
510 736 -385
77 747 -278
125 790 -494
131 55 -719
290 828 -493
497 630 -762
857 585 -873
791 481 414
2 655 108
834 796 968
164 57 -526
71 235 861
754 651 -49
485 38 66
33 119 -436
31 536 -481
521 823 808
444 737 559
842 179 994
760 727 802
770 447 174
520 179 106
716 445 -225
588 122 -736
851 812 -1
808 351 39
452 55 -84
845 124 -344
364 302 240
377 641 -167
849 332 229
322 568 -905
93 330 84
49 702 -829
129 657 -820
187 130 -826
175 753 -23
286 296 71
770 4 754
682 252 934
290 855 845
472 650 -523
388 696 143
835 187 874
88 91 -459
476 759 625
334 274 918
507 692 823
778 637 -673
730 515 -504
623 265 392
225 419 29
54 631 141
371 580 864
617 212 -978
653 243 623
457 134 271
170 491 -405
542 491 -579
353 107 -442
180 553 554
426 738 -210
81 609 237
656 757 -249
422 424 488
726 366 612
467 635 534
215 260 723
558 771 -252
284 703 -800
236 340 -274
146 850 924
762 715 -257
45 430 -437
315 275 698
166 281 -577
231 236 -371
400 692 -183
141 187 823
283 189 645
751 377 -577
90 620 -23
297 84 -61
505 405 308
683 344 -250
445 370 -468
737 400 142
419 232 -715
311 227 -300
736 603 -52
483 199 369
577 447 393
88 104 89
114 803 967
298 37 810
240 121 -375
803 14 -15
58 498 150
219 296 -580
741 431 -131
197 538 -441
517 434 -666
330 610 900
849 766 -134
507 600 613
431 486 -498
261 817 -814
72 394 -489
296 774 -77
404 829 -596
596 813 273
81 205 281
16 490 -373
655 411 -629
41 571 -114
854 78 -276
244 134 -7
611 782 930
607 117 345
315 104 -765
782 284 140
57 857 -238
573 226 -703
305 411 276
309 126 664
324 447 -860
662 150 -482
798 648 -763
217 17 -101
315 523 -103
651 744 -161
498 78 902
120 276 -514
375 43 -446
773 559 546
361 812 221
285 498 -972
203 242 -111
689 586 -419
89 132 -365
833 296 -798
582 102 -404
631 852 630
561 596 -53
594 544 -425
167 178 -31
82 102 -275
729 492 73
156 815 750
347 457 494
100 281 260
553 150 -961
780 165 113
160 239 -794
19 245 -650
528 54 -299
842 16 726
734 15 -31
2 144 -567
797 650 -273
46 497 -656
439 514 585
197 690 -815
127 609 -304
212 597 -982
284 711 91
767 555 2
593 388 -13
702 856 -962
265 496 -226
558 831 456
182 626 -612
690 244 400
716 517 -467
63 497 942
290 561 -841
466 470 775
53 565 -644
366 43 -115
249 801 -693
342 225 204
837 163 -82
712 321 -636
611 584 595
644 479 346
427 337 672
190 226 140
216 7 -36
96 20 434
306 248 759
566 600 -968
411 620 491
368 626 298
558 706 -379
304 571 -267
364 127 -109
207 303 -554
803 760 670
621 300 -384
494 826 -71
155 846 -459
215 409 178
750 241 797
201 289 -97
56 342 -585
633 323 -209
101 755 -924
459 810 -980
802 20 826
317 335 -191
591 743 -422
183 235 -443
98 665 147
423 833 -751
126 764 550
710 595 815
421 431 -919
481 304 -996
497 326 -705
496 419 -864
364 319 842
728 682 534
147 309 190
258 114 736
738 78 150
258 856 -555
652 545 -93
255 196 524
341 551 -999
731 652 66
404 747 -221
260 840 -213
409 769 -51
726 238 -711
693 786 -292
762 823 38
126 229 635
550 438 -967
756 655 -220
528 21 720
606 332 308
42 528 -273
755 287 5
809 126 267
244 376 -977
836 458 497
852 477 443
587 68 696
787 202 389
157 830 466
450 414 353
618 353 -199
120 815 -582
538 581 -113
60 820 -491
569 527 -258
826 850 18
472 185 461
106 850 -815
802 315 -838
70 1 959
682 61 -82
378 497 -528
832 156 46
730 603 -184
405 65 511
306 190 -530
125 347 -827
168 757 873
792 524 408
573 314 -742
514 357 -109
126 130 -594
593 501 -555
131 740 -289
68 475 343
838 833 93
81 622 279
444 380 -574
113 556 -590
554 225 35
168 762 347
413 242 565
202 264 -844
752 516 -697
475 318 -498
842 614 891
499 586 -312
303 85 694
152 436 484
182 59 -402
96 398 63
834 450 581
372 141 -169
253 193 -933
463 458 -154
254 830 -977
125 572 -793
369 484 349
670 131 697
353 606 -861
409 28 -634
803 220 -303
744 21 585
160 142 295
600 246 850
185 838 -224
294 637 668
87 781 -764
704 221 -336
823 741 92
743 152 -92
647 470 -387
762 198 -605
600 254 343
217 690 863
852 250 928
91 653 446
405 799 341
821 431 196
681 710 -126
184 345 757
417 161 -659
700 607 457
843 756 -283
853 101 414
582 608 -27
762 618 -424
694 821 20
323 327 -684
678 191 -164
294 342 -828
302 662 254
616 804 3
178 297 -219
577 223 -990
596 717 -851
122 761 -454
219 436 -914
818 658 -181
164 215 808
449 743 -758
334 252 677
543 427 -270
709 188 -386
629 248 -375
207 341 22
101 591 -89
456 594 182
246 434 -695
222 373 -973
419 386 -578
676 89 22
833 758 141
554 715 -332
656 182 -522
545 12 207
42 11 786
338 839 -483
668 436 607
195 464 -963
465 380 146
329 421 184
384 431 -897
213 425 125
544 180 874
277 273 -291
572 383 -403
590 175 577
253 143 731
1 549 312
728 23 -865
843 681 961
236 818 -216
562 221 -194
372 513 -725
531 37 -9
828 339 875
228 800 645
581 273 607
739 683 759
484 629 -24
134 475 -499
202 322 186
183 681 340
681 760 613
739 183 -687
722 379 -439
112 443 864
597 390 432
688 522 470
423 97 -114
454 254 815
614 601 -511
207 178 684
578 471 -402
674 832 -928
790 723 -477
189 158 185
736 423 834
456 176 -61
641 609 -317
535 749 743
16 247 -127
701 411 -203
141 303 -540
382 342 -646
153 809 -135
343 52 639
30 460 574
489 735 858
488 254 -219
136 424 -728
649 526 -975
715 649 459
519 543 440
139 260 -333
434 195 -169
191 50 22
263 165 -855
365 607 -418
288 101 -867
379 7 -379
23 691 848
457 52 -995
146 480 861
411 252 219
160 353 742
165 591 379
4 553 -992
526 360 -760
189 802 -908
244 92 -424
615 427 545
202 533 821
795 368 998
756 242 -448
826 216 -404
209 792 93
842 361 968
58 90 28
351 767 937
343 661 -679
51 841 -94
513 150 -32
342 375 794
405 827 -698
115 408 364
711 265 -744
441 318 -443
787 420 20
46 114 -856
816 549 -644
433 815 -752
102 706 -208
71 28 -34
128 532 51
210 662 24
136 101 -592
634 359 -759
1 385 -633
720 775 578
563 153 -131
531 401 -114
842 138 -908
526 91 339
698 479 -3
184 442 -567
490 64 -234
362 535 76
743 181 -610
703 38 633
506 418 -75
807 300 541
341 735 574
763 754 197
713 284 -352
204 495 -946
254 747 448
342 615 615
476 391 275
303 26 -320
101 552 -213
174 131 -52
409 315 -435
517 816 -978
513 159 268
159 277 452
463 214 768
722 627 997
774 154 415
12 254 847
419 515 -12
792 749 -602
552 756 -340
369 254 866
589 819 -267
326 804 -248
602 192 -663
33 241 259
603 266 883
235 496 -834
260 764 -904
773 442 518
593 686 251
781 690 801
192 325 -786
474 840 -204
687 699 -6
564 122 -207
569 727 496
644 55 696
397 829 -784
483 132 -196
741 640 768
445 662 -96
392 679 4
156 759 -589
529 725 132
99 255 -317
540 632 143
537 733 -874
367 41 -787
421 4 758
282 676 -356
474 657 -382
607 649 -826
47 774 135
268 62 646
812 487 356
795 551 536
599 660 -325
689 529 696
532 4 652
127 203 792
653 589 405
241 88 80
859 776 -32
859 537 624
190 840 -361
575 739 -442
461 412 -637
765 196 -84
97 165 160
827 524 -143
92 335 -366
417 269 322
69 403 -640
818 672 492
221 752 758
692 408 342
474 108 941
813 534 61
111 339 571
189 563 94
39 45 -923
8 320 -622
243 635 411
76 2 689
98 765 754
490 279 651
356 499 -624
20 71 874
649 605 94
158 647 -986
250 187 -283
208 814 419
661 729 709
137 555 -125
395 620 -863
339 245 774
183 460 721
402 176 818
503 556 -490
790 174 -5
446 533 -834
41 490 399
381 744 99
612 550 237
454 218 -162
378 412 255
499 437 711
392 826 -196
622 373 -683
129 235 517
721 801 -856
259 257 496
44 551 -73
616 157 795
44 421 356
413 246 -60
256 170 -231
316 847 -737
36 59 -636
468 526 921
512 718 -286
796 540 3
679 113 -463
124 268 -46
674 755 824
757 650 -41
496 604 812
473 773 586
347 542 816
256 183 -797
527 93 526
818 602 797
111 514 -781
64 779 605
586 206 -383
593 858 -32
105 809 -152
296 117 -547
460 538 326
645 324 51
514 500 -652
356 601 508
84 842 714
617 159 -633
437 150 -566
258 413 -974
719 135 -891
748 739 -603
701 180 89
171 271 53
497 19 69
251 807 -364
495 222 532
845 26 -299
426 6 318
194 357 -587
788 370 -413
490 402 -442
217 522 -390
227 629 -809
568 533 -719
49 468 157
466 815 -88
474 414 -765
615 537 -759
277 837 191
840 772 368
289 429 575
790 155 824
98 554 462
35 786 134
300 675 997
626 748 -428
820 473 -768
642 644 -989
782 550 770
431 483 330
716 119 -674
369 330 -260
318 150 -782
577 266 -204
520 298 -844
786 213 -625
299 625 -338
109 49 428
37 365 630
764 607 -241
525 450 -120
338 65 -377
387 96 718
647 129 -242
674 634 -865
720 51 433
760 70 184
301 146 -681
846 808 -421
545 623 618
560 566 44
718 501 299
263 136 -540
544 804 908
624 451 249
776 850 891
115 377 -26
70 686 59
376 398 -640
556 193 325
238 80 -353
112 504 -852
340 166 203
703 737 -562
300 23 638
508 593 94
32 412 532
361 256 -298
404 572 -271
762 325 248
306 759 -109
77 290 -85
550 271 -422
458 629 81
257 314 506
188 625 -156
228 761 -789
430 586 18
461 597 -315
156 730 -214
315 526 368
265 322 587
623 119 205
778 244 761
490 481 215
151 677 639
513 401 502
53 614 -154
859 170 -33
463 242 898
6 224 -128
1 239 -217
169 328 758
527 678 -589
73 694 370
177 220 66
487 109 806
531 194 610
344 209 -985
215 799 386
218 129 -249
503 618 -732
395 521 504
837 427 -233
844 562 963
667 67 -915
730 303 -467
58 265 -814
731 666 51
253 225 -395
356 674 485
727 514 489
301 817 -72
374 651 483
171 751 -978
45 57 -589
551 221 338
15 809 -731
774 3 573
544 850 -54
254 67 -170
591 506 -58
680 644 732
7 52 885
33 504 -506
286 314 894
494 14 891
119 436 934
315 213 782
66 699 248
727 178 -113
137 837 -677
509 338 -527
486 434 -349
93 744 -413
597 253 331
75 18 3
424 599 -952
234 614 266
438 551 336
9 145 370
84 463 220
758 188 -265
146 323 -413
207 716 -999
809 458 16
56 137 286
195 348 -31
842 802
516 748 773
539 392 -64
228 109 -906
457 583 -256
527 759 809
326 733 -23
213 785 435
389 450 521
437 698 475
347 720 205
789 674 72
51 121 -346
402 685 -330
569 440 -584
170 474 686
297 338 289
662 531 -725
172 317 -90
77 26 -954
659 737 -936
610 67 -625
577 792 136
312 270 -75
555 392 450
145 732 -564
515 723 -160
554 82 -37
194 807 270
691 285 -785
259 636 241
785 537 -797
500 362 147
497 159 662
769 377 -352
442 174 -369
716 131 -205
10 261 -375
3 631 876
262 491 976
690 567 375
210 116 -331
836 159 545
186 584 761
277 684 -15
198 667 181
205 692 -452
58 391 376
483 362 -834
837 22 795
231 234 662
782 660 442
240 220 -666
155 55 540
265 54 619
318 798 735
87 383 826
744 669 -896
192 579 671
269 537 -328
470 320 -133
352 276 882
49 278 396
59 727 129
490 428 -667
726 595 97
160 333 14
422 243 -357
767 345 182
210 641 -4
448 596 -286
147 388 -204
85 571 -381
117 194 224
492 737 551
131 648 273
609 446 995
27 811 -796
636 156 -676
131 177 92
825 307 841
494 464 389
249 794 -77
382 373 -316
112 657 273
494 420 149
762 571 514
669 472 259
374 796 783
831 246 -461
823 138 -134
487 287 716
602 611 -700
390 414 -33
147 656 140
296 409 -133
154 377 113
347 142 289
94 440 298
363 405 -779
763 41 -718
757 48 -339
118 71 389
303 827 317
211 180 314
822 301 618
754 348 878
493 697 -93
177 295 187
266 438 -309
735 136 -994
741 746 940
706 722 -446
526 312 -698
629 120 -472
160 197 609
246 585 -378
511 307 542
138 791 978
803 363 -101
840 368 -440
702 477 530
452 761 991
98 458 681
623 700 978
668 135 -230
633 370 -978
245 524 745
385 182 486
479 264 184
23 797 263
377 213 760
90 265 -36
488 228 -159
253 793 -158
353 418 678
28 716 140
460 268 -649
789 94 104
825 36 -822
201 596 -946
139 767 -914
155 426 550
330 66 680
530 176 -348
358 741 -560
573 628 -417
493 177 -578
107 291 -200
313 165 -170
242 70 -470
200 34 -486
421 673 370
279 735 -157
186 141 348
285 545 867
129 841 552
206 733 -609
352 605 460
717 829 -644
132 261 722
457 405 -55
558 755 595
242 521 -628
125 255 -505
731 470 -959
761 70 -800
193 683 224
167 685 211
256 134 -290
694 438 -931
811 582 -349
202 5 25
807 47 -927
543 225 980
657 597 -45
408 615 -251
744 791 348
645 432 759
621 644 -987
722 586 -821
150 513 14
561 239 172
797 723 -876
156 366 -281
164 799 391
301 180 289
725 721 -14
216 759 591
685 245 366
783 138 850
730 239 -750
255 452 -872
647 403 -910
583 603 179
138 644 -299
22 287 867
99 484 -665
391 351 46
612 673 146
16 200 -801
840 443 -258
549 104 -377
264 583 817
40 554 67
97 415 -916
215 363 -575
350 240 -620
180 719 714
192 230 -815
721 539 286
124 719 602
93 128 -607
60 517 782
462 599 -147
178 146 -276
364 212 -910
574 16 -510
658 268 -181
538 259 -523
644 110 -890
670 803 -423
538 218 766
66 465 639
559 658 -528
305 344 991
573 820 302
557 663 -628
777 68 550
184 601 -570
680 609 -877
149 529 -419
201 655 -28
811 152 -778
346 695 8
456 425 -928
429 459 -491
673 169 -879
53 556 48
175 799 -633
191 411 -670
183 57 578
735 654 524
455 803 405
107 315 947
87 675 653
191 251 547
553 62 518
502 834 396
594 127 -190
564 583 -564
585 187 -999
668 203 -647
251 482 110
770 535 -296
561 466 -473
501 53 -716
619 710 642
779 803 534
818 835 -280
688 666 -72
150 253 -189
822 515 -967
337 271 -230
168 584 965
346 261 -35
673 31 -246
219 396 -155
180 821 -115
279 410 -172
435 234 -966
594 484 -930
281 524 522
673 539 940
407 661 525
49 839 10
89 839 722
378 38 416
441 498 125
494 74 -996
135 342 -637
234 236 -891
106 487 -710
